Action,Adventure,Animation &amp; Modeling,Audio Production,Casual,Design &amp; Illustration,Early Access,Education,Free to Play,Indie,Massively Multiplayer,Photo Editing,RPG,Racing,Simulation,Software Training,Sports,Strategy,Utilities,Video Production,Web Publishing,app_name,id
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bell Ringer,424830
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Roses and Gems,406690
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,PRiO,428410
0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Samphi,341270
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,One Man Is Not No Man,453510
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hyper Box,438820
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Warden,414090
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ASCII Attack Soundtrack,454010
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ASCII Attack,370490
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FSX: Steam Edition - Twentynine Palms Airport Add-On,379572
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FSX: Steam Edition - Palo Alto Airport Add-On,379585
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Pharaoh Rebirth+,441280
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,TS Marketplace: YQA Super Tench Wagon Pack,326049
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Cosmic Leap,420850
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,XCOM 2: Anarchy's Children,433080
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Victory and Glory: Napoleon,443020
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Rock 'N' Roll Defense: Soundtrack,451160
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MechaNika - Original Soundtrack,453260
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Music Pack - Music for Code EP,437930
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Tiny Knight,445210
0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Black Rose,453890
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Dinosaur Hunt - Giant Spiders Hunter Expansion Pack,431191
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,"My Tower, My Home",435600
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Dinosaur Hunt - WW2 War Expansion Pack,434944
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Nanobots,449120
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Dinosaur Hunt - Brontosaurus Expansion Pack,434942
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Renegades of Orion 2.0 - Revenge DLC #1,453370
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Terror Lab,448540
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Prison Run and Gun,436390
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Nil-Ninjahtic: Ronin,454130
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hustle Cat,453340
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Hustle Cat - Soundtrack,454450
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,DGU - Midterm Mania,381161
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,DGU - Finals Week,381162
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"METAL GEAR ONLINE ""BATTLE APPEAL PACK""",436050
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"METAL GEAR ONLINE ""HERO APPEAL PACK""",437231
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"METAL GEAR ONLINE ""DANCE APPEAL PACK""",437230
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"METAL GEAR ONLINE ""BASIC APPEAL PACK""",436040
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mech Anarchy,420900
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"METAL GEAR ONLINE EXPANSION PACK ""CLOAKED IN SILENCE""",436030
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Serafina's Crown,449340
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Serafina's Crown - Original Soundtrack,454340
1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,World's Fastest Pizza,396260
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Odesi Music Composition,260990
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Candlelight,451200
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – Collective Soul - “Shine”,436579
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dynetzzle Extended,438350
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Assault on Arnhem,450290
0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Demesne,333100
1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,Mars 2030,416070
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Generic Space Shooter,366010
0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lost Lands: Mahjong,435030
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chicken Invaders 2 - Christmas Edition,450100
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Season of 12 Colors,370280
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,Elemental Heroes - Upgrade All Storages to 10th Level,449604
0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,Elemental Heroes - Fill Resources Storages to 100%,449605
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Out There Somewhere,263980
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,SPATIAL SOUND CARD,444970
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,One way to exit,451830
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Out There Somewhere - Soundtrack,450960
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,There's Poop In My Soup,449540
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Alice's Lullaby: Episode 2,403260
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Space Moth DX Original Soundtrack,449570
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Rush for gold: California,449520
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tropical Fish Shop 2,451350
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Beat Da Beat,368570
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Warhammer 40,000: Armageddon - Golgotha",437140
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Treasures of Montezuma 5,443370
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,FaceRig Trials Fusion DLC,420822
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,The Secret Order 3: Ancient Times,437420
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Upwards, Lonely Robot",417900
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Warhammer: End Times - Vermintide Last Stand,440980
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Rock Paper Scissors Champion - Soundtrack,451730
1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Cologne,444740
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12 is Better Than 6 Art Book,450830
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Moon Hunters,320040
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,WWE 2K16,385730
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Farming Simulator 15 - HOLMER,345741
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Caravanserail,448480
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Moon Hunters - Soundtrack,434350
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Deathsmiles,314180
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Deathsmiles OST,441260
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RPG Maker MV - Deathsmiles Set,450480
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - 5E: Fifth Edition Feats,453460
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,RPG Maker VX Ace - Deathsmiles Set,453160
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"Gremlins, Inc.",369990
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Ares Omega,405440
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Train Simulator: BR Class 58 Loco Add-On,325961
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Leviathan: The Last Day of the Decade - Soundtrack,452470
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Poly Bridge Soundtrack,447410
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Magic Potion Explorer,442890
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – Flyleaf - “I’m So Sick”,436575
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – Hole - “Celebrity Skin”,436574
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – The Pretty Reckless - Heaven Knows,436573
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – Women Who Rock Song Pack,436578
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,StarDrive 2: Sector Zero,445690
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jump Tanks Digital Artbook,436910
0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,FortressCraft Evolved: Skin Pack #1,443690
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Shardlight - Bonus Content,447870
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jump Tanks Original Soundtrack,425630
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jump Tanks,296810
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Ultimate Chicken Horse,386940
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tom Clancy's Rainbow Six® Siege - Amethyst Weapon Skin,417462
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Kingdom Wars 2: Battles,253190
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chicken Invaders 2,449550
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Into the Stars - Digital Deluxe,447440
1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Into the Stars,360510
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,Switchcars,442210
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,Football Club Simulator - FCS 18,324090
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spellbind : Luppe's tale,440790
1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Frontier,439950
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Rabiez: Epidemic,448630
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Story of a Cube,440750
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Story of a Cube Soundtrack,446080
1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Gyrodisc Super League,425870
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Red Risk,448070
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Mind Games,448560
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Red Risk (Soundtrack),450470
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Paper Train Traffic,447310
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Space Pilgrim Episode IV: Sol,446640
1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,AsteroidsHD,448230
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Graviteam Tactics: Mius-Front,312980
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,MS - 5★ Becky BOX,451241
0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,Mystica: The Ninth Society,448150
0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Blades of the Righteous,421140
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Warhammer: End Times - Vermintide Schluesselschloss,437070
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,GTGD S3 How To Make A Game,415000
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,World Defense : A Fragmented Reality Game,372430
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,eMedia Guitar Method,400650
0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,eMedia Interactive Rock Guitar,398240
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Robo's World: The Zarnok Fortress,436360
0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,ASMR Universe,448830
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,E.T. Armies,382420
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Endorlight - Soundtrack,450730
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Legend of Moros,449770
0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,The Bottom of the Well,449020
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Chasing Dead,428440
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,! That Bastard Is Trying To Steal Our Gold !,449940
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Drip Drip,358490
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Undead vs Plants,445840
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Battle Crust,444710
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,On My Own,351730
0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,LiEat,373770
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Huenison,410370
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Sébastien Loeb Rally EVO - Rallycross Pack,412080
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spacejacked,390680
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Perfect Universe - Play with Gravity,405720
0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,UnReal World,351700
1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,The Red Solstice Armory Pack,411460
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,On My Own - Soundtrack,448100
0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,Stardew Valley,413150
1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,Far Cry® Primal,371660
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Feelings Adrift,424260
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Train Simulator: Amtrak® Dash 8-32BWH Loco Add-On,376931
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Worlds,304850
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Train Simulator: North Somerset Railway Route Add-On,325993
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,UnderDread,432240
0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,Project CARS - US Race Car Pack,334793
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Shardlight,336130
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Trulon: The Shadow Engine,433840
0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,The Adventures of Tree,354860
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,STAR WARS™ Galactic Battlegrounds Saga,356500
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Deponia Doomsday,421050
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,STAR WARS™ Rebellion,441550
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Assassin's Creed Syndicate - The Last Maharaja,407475
1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Space Impossible,416240
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,XBlaze Code: Embryo,421610
0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Rocksmith® 2014 – Rocksmith Goes to the Movies,436572
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FSX: Steam Edition - Embraer Phenom 100 Add-On,379575
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 1,450092
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 2,450090
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,FSX: Steam Edition - Grumman HU-16B Albatross Add-On,379545
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 3,450091
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 4,450093
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 5,450094
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 6,450095
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 7,450096
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 8,450097
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 9,450098
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Tank Battle: 1944,396320
0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Fantasy Grounds - Top-Down Tokens - Darkwoulfe's Token Pack Vol 10,450099
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Collider,371880
0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Substance for MODO indie,412630
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Maria the Witch,447860
1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Where's My Mommy?,423610
1,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,Where's My Mommy? - Original Soundtrack,446350
0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Bus Simulator 16,324310
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Party Jousting - Character Pack,439450
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Woodle Tree Adventures - Soundtrack,450130
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Woodle Tree Adventures,299460
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Yrminsul,412490
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Karaski: What Goes Up...,424640
0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Acorn Assault: Rodent Revolution,410290
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Blood Alloy: Reborn,355310
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Blood Alloy: Reborn Soundtrack,449370
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,Onion Force,434980
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Awesomenauts - Clockwork Yoolip Skin,387983
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Awesomenauts - Skull Chopper Chucho,399831
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Awesomenauts - Sir Jimmy Lionheart,425544
0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,Fazbear Nightmare,366580
1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,Iron Madness,442220
0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,Rock Paper Scissors Champion,449050
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Awesomenauts - The Mind Collection Announcer,443390
1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Brawlhalla - Valhalla Pack,389720
0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,Star Sky 2 - ブルームーン 2,443460
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Party Jousting - Bling Pack,442830
0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Party Jousting,437900
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Gunscape - Standard Edition,441300
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ZHEROS (Original Soundtrack),444540
0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Dead Stop,408860
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Fairies vs. Darklings: Arcane Edition,434230
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Settled,445750
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Soul Axiom,279900
0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,The Sentient,411600
1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Age of Steel OST,447250
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Dungeons and Robots,386650
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Soul Axiom - Art Book,435820
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Soul Axiom - Soundtrack,439860
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Total War: ATTILA - Slavic Nations Culture Pack,428730
1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,Grim Dawn,219990
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Master of Orion 2,410980
0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Heaven's Hope - Special Edition,404510
1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,And So It Was,432590
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Master of Orion 1,410970
1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Bierzerkers,348460
0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Factorio,427520
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dyadic,442140
0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,Factorio - Soundtrack,436090
0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dyadic OST,442510
1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The Walking Dead: Michonne - A Telltale Miniseries,429570
0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,Gnomoria,224500
