user_id,items_count,price,porcentaje_recomendaciones_true
GBanga90,242,1365.94,
GC_Quad,58,523.67,
GCoser,118,663.45,100.0
GENEVEVUVE,218,2515.2,
GEORGEOUSCZ,620,3077.75,100.0
GEZRO,329,1608.73,
GFAPF,54,295.73,
GFighters,21,114.94,
GG336,19,0.0,
GGFORLIFE,31,124.92,
GG_Avis,11,85.94999999999999,
GGargula,185,1105.04,50.0
GGarry,45,194.9,100.0
GGgreengobbler,108,660.48,
GGguy,211,807.22,100.0
GGlaxX,20,124.95,
GIARU5,18,59.96,
GIFF_TECHIES,129,813.78,
GIMMEDAAWP,37,241.89,
GIMPINGUIN,15,63.95,
GL0Wing,136,565.61,
GLADTOHELP,62,394.79,100.0
GLaDOSdragon117,56,359.75,100.0
GMCamulos,564,4735.68,100.0
GMExcell,76,446.63,100.0
GN1,50,79.9,100.0
GOBS14,12,79.94,
GOFUCKYOURSELFYOULILCUNT,71,219.89,66.66666666666666
GOLDENFREDRICKSTAR,49,104.92999999999999,100.0
GPWingzer0,32,119.91999999999999,
GREENMAN41,166,1119.21,100.0
GREG29,8,74.95,
GRRRRRRRRRRRRRRRRRRRRRR,40,383.81,100.0
GSKarnage,508,763.32,100.0
GSketch,34,407.83000000000004,
GTX770,79,540.68,100.0
GULARIES,6,89.94999999999999,
GUN5_0N_WH33L5,37,387.79,100.0
GURNSBRAH,237,2131.74,0.0
GUROCKTHAI,8,44.97,
GVCKIKIKIGERBR,4,29.979999999999997,
GVOS,37,231.85,100.0
GXFighter,29,159.91,
G_O_A_T,9,19.98,
Gaaaaary,213,1939.82,75.0
Gaarashuffles,97,567.55,100.0
Gab2468,92,176.89,100.0
Gabbu,126,468.63,66.66666666666666
Gabelife,400,3229.37,
GabenRulesSteam,23,82.94,100.0
Gaben_Z,58,413.79,100.0
Gabo9,112,713.6,100.0
Gabriel5000,16,0.0,
GabrielTeo,76,360.67,50.0
GabtGabete,85,402.79,
Gadwall7,150,1255.8799999999999,85.71428571428571
GaffyAreAwesome,16,34.97,100.0
Gaimztko,54,367.77,
Gains101,2,14.99,
GalacticCM,61,513.1899999999999,
GalaticoGamerGalaxy,12,64.96,
Galaxore,51,340.78,
GalaxyExcalibur,38,252.82,75.0
GalihRQ,190,1642.95,100.0
GambaTheElephant,23,184.89,
Gamblemore,212,1953.59,
GameBrak,121,754.4,100.0
GameFreak2401,111,598.64,87.5
GameSnap,70,522.59,
GameStlye,10,14.99,
GameTaj,70,1121.24,87.5
Gameguilder,45,242.79,
GamekungX,84,509.69,100.0
GameofThronesMyr,43,219.89999999999998,
GamerAngel311,60,153.88,100.0
GamerEdge,145,503.76,71.42857142857143
GamerFag,64,309.66,100.0
GamerGee,139,1331.26,
GamerGoat1,31,123.89,100.0
GamerGunGrenade,163,1481.1,100.0
Gamer_down_under,53,388.74,
Gamercube11,80,449.78999999999996,
Gamercubeeyes,215,1536.1499999999999,100.0
Gamerman246,127,1128.24,
Gamernaut,136,622.36,
GamerxD300,2,0.0,
Gameska94,47,354.75,
Gamesnature,67,646.69,100.0
Gamester101,177,911.37,100.0
Gaming7778,20,71.94,
GamingAce,16,3.99,100.0
GamingDope,46,324.37,50.0
GamingInstinct,38,190.9,100.0
GamingJasperr,16,72.94,
GamingKame,19,36.95,100.0
GamingMexican,74,428.78,100.0
GamingZinc,15,39.96,
Gaming_lover,24,59.95,0.0
GandalfsMagicwand,28,154.92,100.0
GangStarM8,2,19.98,
GangaGodfrey,2,19.99,
GangrapeGoodnight,164,1290.16,33.33333333333333
Garblahooga,35,161.87,
Garfiw,42,137.89000000000001,100.0
GarlicBreadDankMemes,37,249.92000000000002,
Garsnaffle,595,4488.73,
GasRG,131,900.56,
GasontJasont,36,55.949999999999996,100.0
Gatmek,119,692.87,
GatoGlant,66,194.87,
Gatsukama,356,2771.55,100.0
Gatty,42,287.83,
GavCCH,35,267.84,
GavinScreaM,52,411.75,100.0
Gavvvv,92,987.46,
Gawee08,85,595.65,100.0
Gawin888,46,169.91,
Gawzilla,130,838.6,
GayTom,100,729.53,100.0
Gazta,25,259.9,
Gazza9900,84,456.75,100.0
Gborges,122,203.83,100.0
Gbusiquia,12,9.99,
Gcthemonkey,184,1435.86,50.0
Gdragonz,47,437.74,
GeG87,136,1076.68,
GearShift,304,2899.24,100.0
Gee3332,82,741.63,100.0
Geeimatree,10,67.96,
Gelo654,17,219.94,100.0
GemKnightDante,171,1379.05,100.0
Gemini_Tiw,500,1120.46,66.66666666666666
GenSeed,102,886.39,100.0
Gen_E,113,787.45,
GenaralDoAbismo,1,0.0,
GenecideGnome,35,178.86,
GeneralAuthority,84,478.71999999999997,
GeneralCuddles,304,5358.42,100.0
GeneralDarmon,230,1766.58,100.0
GeneralDirection,139,1121.18,100.0
GeneralHavoc_,42,126.89,100.0
GeneralMittens,162,1272.28,
GeneralPinkie,85,605.55,100.0
GeneralRandomz,9,44.97,
General_Fish,2,9.99,100.0
GenericNerd,345,2614.46,
GenericNonCreativeProfile,37,157.88,100.0
Genericusername5,58,349.83,
Genesen,41,310.81,
Genesiszs,24,14.99,100.0
GenjiMain,46,274.81,
GenoCross,233,1498.75,100.0
GenocideDecade,287,2457.56,100.0
GentleGentleM,8,39.98,
GentleScout,181,101.93,
GeoGames,18,59.94,
GeometryWarsFTW,138,916.31,100.0
GeorgeAziz,3,24.98,
George_Pig,90,689.49,100.0
George_the_giraffe,59,433.78000000000003,
Geraldzgg,72,595.65,100.0
Geriland,311,2969.25,0.0
GermanPenguin,320,3087.47,100.0
GermanSoviet,153,1128.4,100.0
GeronemoFnord,27,208.84,
GetA1ds,7,24.98,
GetCansir,110,547.52,100.0
GetInTheVoiD,247,1573.75,100.0
GetMLGRekt,123,1262.28,50.0
GetR3ktSkrub,20,85.91,100.0
GetSnitchedOn,142,933.3299999999999,42.857142857142854
GetTH,25,33.97,100.0
Get_Cyrekt,77,607.59,100.0
Get_SiCkled,100,228.82,100.0
GetaJob,176,1382.09,100.0
Getoffmyprofileokaythnxs,32,181.88,
GetterOnUp,41,141.88,
GetyourMedz,20,199.86,75.0
Ggvd,30,214.88,
GhandiSikh,189,1613.08,
Ghastkiller,90,737.48,100.0
GhilesDz2,9,26.96,100.0
GhosTboNEs22,104,804.5699999999999,55.55555555555556
Ghost3806,78,392.15999999999997,
GhostBiatch,13,74.98,
GhostBrasil,14,19.99,
GhostBusters_23,331,2229.42,
GhostDragon3110,193,1289.06,100.0
GhostMusic,52,393.75,100.0
GhostTMark,18,132.9,
GhostZeroXD,174,1620.59,100.0
Ghost_Project,587,888.4399999999999,100.0
GhostedGhost,53,245.89000000000001,100.0
Ghoster09,54,176.89999999999998,100.0
GhostlyAssassin,72,495.75,
Ghostrecon1997,130,956.31,
Ghosty385,10,9.99,
GhotiTheOneTrueFish,268,2439.46,
Ghoustik,4,28.97,100.0
GiBBo96,31,225.82,
GiBaPEzLife,65,221.8,100.0
GiCOMMANDO,18,117.93,
Giac,36,245.75,
Giangles,74,857.59,
Gidsquid,44,281.74,100.0
Gienel,12,19.99,
Giggity420,98,335.22,100.0
Giggle_Fart,466,4080.43,100.0
Gigglestik,417,3567.44,100.0
Gigs44,64,429.72999999999996,100.0
Giibl3ts,125,852.36,
GiitGudM8,109,801.4499999999999,
GilbertFromCentrelink,32,266.82,
GilesLodge,74,532.6,
GilfSlayer,27,499.76,
Gillus,98,847.45,100.0
Gilsham,1211,9167.12,
Gilzero0,72,457.73,80.0
GimmedatUnusual,149,1430.48,100.0
GingeAfficianado,91,583.93,
GingerNinjaa,42,265.8,
Ginger_Khan,53,155.84,
Giovannizzo,128,457.54,88.88888888888889
GiovannyXD,2,19.99,
GirBobjack,168,1266.58,
GirlGamurrr,62,490.65999999999997,
GirlsCallMe,1,4.99,
GirlzLikeBears,29,412.86,100.0
GirthyNuggets,36,129.88,
Gisarad,142,707.38,
Giva98,57,295.8,
Gizmo435,58,322.73,
Gizmo4590,9,19.99,
GlaLoid,74,307.73,100.0
Glanpe,68,370.75,
GlebeHobo,66,435.69,
Gleich1IsDaBest,42,50.959999999999994,
Glenbluey,296,2364.89,100.0
Glitchar,48,574.76,50.0
Glitchhog,50,491.68,0.0
GlitterMissile,67,507.58,100.0
Global,201,1918.44,100.0
Globe44HD,17,172.91,100.0
GloryToAllah,64,369.71,
Glubdubdrib,69,543.7,
Gluver,97,127.91000000000001,
Glype,141,1034.37,100.0
GlzmoGamer,172,1245.15,
Gnomezyaus,165,1124.31,
GoAwayLeaveMeAlone,22,79.94,
GoAwayZach,59,373.74,100.0
GoG_REAL,21,4.99,
GoGoGyro,268,1901.61,50.0
GoatboyHicks,253,1876.84,100.0
GoatethBoy,39,292.74,
Goatlicious,57,484.8,100.0
Goatman11,75,466.63,
GoatyAcountant,20,72.94,
Gobetti,15,139.91,
GodLoveGuru,3,14.99,100.0
God_Unleashed95,8,29.99,
God_of_war_assassin,66,505.61,100.0
Godigimon,149,973.22,
Godlike_Hobbit,218,1658.93,100.0
Godlysimmonds,49,267.85,
Godoftitsandwines,63,422.76,100.0
GodsAsssassin24,47,339.83,83.33333333333334
GoggerDoggles,105,792.52,0.0
Goingdie,14,0.0,
GokIsBae,157,1500.96,100.0
Gold_enz,31,269.84000000000003,
GoldenCookies,86,616.61,85.71428571428571
GoldenSkillz,145,1214.46,100.0
GoldenSlice,490,2835.05,
Golden_Flame0,69,434.71,100.0
Goldenwolf902,197,358.55,100.0
GoldiLoks,61,368.73,100.0
Goldieglowstone,17,76.94,
Goldosingah,46,301.84,
Goligore,233,2201.09,
GomuArg,152,413.49,66.66666666666666
Gondolas,27,74.94,100.0
GongGury,67,441.72999999999996,100.0
Goochwhisperer,59,362.73,
GoodDogRealCheap,121,572.42,100.0
GoodLooser,114,461.67,100.0
GoodOlDick,155,1242.76,100.0
GoodOldJacob,517,3597.91,87.5
GoodSirMortimer,205,2080.66,
GoodbyeFriend,71,269.81,100.0
Goodgoodkung,80,265.83,100.0
Goofballs,10,90.91,
Goofen,85,478.7,100.0
GoonzaalooX,55,406.73,62.5
GooseDTD,53,277.77,
Gopunnsla,21,44.97,
Gordan3d,241,1762.74,33.33333333333333
GordoEnForma,40,238.82,
GoreGadget,65,233.81,
GornTH,19,133.88,100.0
GossipWeasel,45,263.83,100.0
Gosu14K,9,79.95,
GotAnyDew,11,54.97,
GotNothingBetterToDo,38,348.8,100.0
Gotaki,343,2166.61,66.66666666666666
Gotemlostinme,185,1172.67,75.0
Gotenks7374,91,906.4499999999999,100.0
GothamDetectiveJim,28,44.980000000000004,
Gottheart,642,4548.79,100.0
Govostype0406,94,805.48,100.0
Gozaa,52,194.82999999999998,
Gr0wing,95,537.65,
Gr1mJck3r,84,635.55,
Gr8Fireball,100,620.51,
Graffics,128,1057.25,
Graffiti2DMAX,71,108.23,100.0
GrammarNazi2,2,0.0,
GranPL,21,50.96,
GrandiaZiel,16,64.96,
Grandomega,112,1084.3899999999999,
GrandpaPlaysGames,124,1278.23,
Grant1ey,218,948.76,100.0
GrantChoo,6,14.99,
GrantMate,44,180.88,
GravSpider,81,759.49,100.0
Gravalanch,150,545.58,
GravityI,147,662.5500000000001,66.66666666666666
Gravyduck,82,370.72999999999996,
GrayGibsonisGay,93,707.46,
Gray_Fox993,46,315.79,100.0
GraytheCat,52,157.85,100.0
GreasyGreg,147,792.48,100.0
GreatShot,55,60.94,50.0
Grecki,13,34.98,
GreeDLingYT,43,352.85,100.0
Greedomeedo,20,121.91,
GreenTigerGaming,36,194.85999999999999,100.0
GreenToast,103,747.51,
GreenTornadoe,148,1126.37,100.0
Green_Nimrod,24,174.9,100.0
Greendove,349,2773.42,60.0
Greggs_place,8,74.96,
Grelekzel,116,488.73,100.0
GremoryEagle,39,327.75,100.0
GreninjaBooNinja,22,143.89,
GreyFrost99,64,619.75,
GreySharky,30,164.91,
Grey_jo,52,369.86,
Greyninja737,69,380.75,100.0
Grickles,59,502.65,
GriefApricot,4,74.96,
GrifforkAndZeo,166,1396.03,100.0
Griffsta,858,6197.62,20.0
Grim-The-Protector-of-Tables,15,150.94,
Grim9621,2,9.99,
GrimDidnt,365,3779.92,
Grimloch08,75,499.75,
Grimsolo,256,2190.7,100.0
Grimthor02,10,21.97,
GringoLingo,12,34.97,
Grizzle-_-99,208,792.42,0.0
Grizzly_Beast,24,170.84,
GrobsGaming,139,1026.34,
GroovyGromp,109,554.53,100.0
GrossWolf,117,1484.68,
GrotesqueGOD,239,981.38,100.0
Gruesome_Murder,25,48.94,
GrumpyFoxx,111,748.5,100.0
Grundle6,69,588.61,
GruzzlyBear,250,1689.22,
Gterrestrial,43,127.93,75.0
GuRkiNaToR_1,1,9.99,
Guard_Sion,20,0.0,
GubTheKing,78,518.6899999999999,100.0
GucciVersaceGucci,16,144.92,
GuffPapp,172,1348.1499999999999,0.0
Gui123Sparda,117,141.86,100.0
GuiCreed368,212,1441.09,100.0
GuiDeOliveira,44,301.71999999999997,
Guibbs,39,99.92999999999999,
GuihZito,49,234.82,100.0
Guileh,70,110.9,
GuilhermeGVM,106,746.28,100.0
Guillermo_Meza,35,277.78,100.0
GuineaPink,25,364.85,
Guinhoh311,81,463.16,66.66666666666666
Gumby32,85,651.57,100.0
GumbyBum,125,760.41,100.0
Gummtree,13,41.96,0.0
GummyBearIsTheBest123,144,669.39,
GummyOS,64,404.15999999999997,100.0
Gun_p0wder,86,726.51,100.0
GungeonRighteer,94,313.75,100.0
GunnerAvengedSevenfold,64,376.71999999999997,100.0
GunnerBoy13,5,0.0,
Gunnerguy44,84,647.59,
Gunstorm246,245,2281.07,
Gunzikarkan,216,1932.51,
Guppychan,81,490.65,75.0
Gurlii,210,1744.86,
GuruHumdyMumdy,97,854.48,100.0
GusWauchope,15,64.96,
Gusmun,40,328.84000000000003,
GussyPlays,13,149.96,100.0
GustavoExGX11,8,62.95,100.0
Gutzen,28,155.89,100.0
Guurrrrl,8,14.99,
GuyincognitoTheAwesome,329,2853.5,
Guypoope,197,1692.3899999999999,
GyROsc0peD,139,665.47,0.0
GypsyJoker69,373,2306.62,
Gypsyisgayfuk,52,311.74,100.0
GyratePirate,46,279.83,
Gywnbleidd,171,1815.0,
H-3D,61,141.86,
H-Alo,86,635.63,100.0
H-O-B-O,88,645.51,100.0
H0m0-101,101,743.45,
H1DD3NT3RR0R,108,632.89,83.33333333333334
H1DR4,254,1719.64,
H2Oblivion,74,211.33999999999997,
H34sh0t_R3kt,36,278.77,100.0
H34vyB0lt3r,93,638.55,
H4ZEY,40,94.94,100.0
H4unted_P3n,87,464.14,100.0
HA5,62,611.69,100.0
HAHAOHWOW,76,472.64,100.0
HANNETT,8,74.95,
HAPPYCHEF,107,705.52,
HAPPYYYY,44,254.9,100.0
HAVEYOuMETTED,51,252.75,
HAYABEEN,82,408.77,100.0
HAZET8,92,467.54,
HAramabeeHarrrisssooon,109,513.5699999999999,100.0
HB6,20,14.99,
HDCOOKIE,138,818.4,
HDHUZGAMING,9,49.96,
HDpotato,10,99.95,
HEKKO1235,91,814.54,
HENRYYA,55,209.81,100.0
HEREWEGOOOOOOOOdikmedaddyOOOO,115,976.04,
HEYYEYAAEYAAAEYAEYA,67,507.64,
HFinishedA,61,146.9,100.0
HIDDENANSWER,41,288.79,
HIIIIIIN,23,180.87,
HItzzzy,141,1194.61,100.0
HKCake,32,301.81,
HNSNGIRAFFE,250,1702.66,100.0
HOGANKWOK,59,225.87,66.66666666666666
HORSE_LEGEND,14,149.93,
HOTMEAT,17,164.89,
HPiN,106,398.7,60.0
HRownesyou,9,66.94,
HSDHermesHSD,5,0.0,
HSTGames,20,72.95,
HUGHYSTYLE,77,616.6,
HUNTERJOKERSRG,23,124.92,
HYGLAWRENCE,55,152.87,100.0
HaZeFaMe,23,104.95,100.0
Habbalicous,103,548.65,100.0
Habbyman,49,286.75,100.0
Hablarakion,22,123.91999999999999,100.0
Hacker400,43,246.88,
HackingPro1,201,830.27,66.66666666666666
HadesXpress,18,78.93,100.0
HadleighGreen,188,1518.03,100.0
HadouKenBoy,54,177.84,
Haelise,178,1493.93,
Haelnorr,94,756.48,100.0
Hagaris,76,302.86,
Hagrid_sees_you,239,1569.44,
Hahnee,46,109.85,100.0
Hahneex,20,84.96,100.0
HailAmeixing,69,507.68,80.0
HailOfLead,88,866.53,66.66666666666666
HailStorm72,116,652.56,100.0
Haillol,21,32.98,
Haitroid,97,499.62,66.66666666666666
Haiveloct,50,64.96,
Hajicote,107,765.4399999999999,
HajimeGames,42,357.86,
HakuyutoGG,67,316.8,
HalYContiki,504,3870.95,
Haldirr,26,84.97,
Halfnakedsoldier99,22,180.92000000000002,100.0
Halio99,52,400.76,100.0
Halistrogue,199,1405.94,100.0
HalleyLabs,398,1761.39,
HallowedDragon,127,1140.38,100.0
Hallucifier,76,210.87,
HallucinatingPanda,6,29.98,
HaloGummi,62,629.67,100.0
HaloProdigy,19,86.92,
HaloSpartan,11,94.92999999999999,
Halstrom,71,392.88,100.0
HamFuckinMan,225,1689.98,
HamThePanMan,36,307.86,100.0
HamWich222,266,2112.5299999999997,
Hamish1512,10,79.94,
Hamish245,53,316.76,100.0
HamishBrown,110,865.41,
HamishTheSexyOne,316,2374.47,
Hammy989,36,153.85,100.0
Hamsster,18,29.979999999999997,
Hamticipation,117,510.68,75.0
Hamz12,47,344.76,
Hamza,14,74.95,
HanaSongDva,59,178.78,100.0
HanaraKung,124,732.51,
HandsomeGwen,64,661.68,
Handy_Jam,92,705.55,
Hango115,77,635.66,100.0
Hank_Inferno,215,1790.73,
Hans_OCE,18,264.93,
Hansstudio,7,119.96,100.0
HaoPhung,60,392.71999999999997,
Happie2,61,444.15999999999997,
HappyBaracky,89,732.49,
HappyCrabby,27,182.92,
HappyGamerX,84,376.74,100.0
HappyHouseGnome,167,1946.19,100.0
HappyRussian,42,338.76,
HappyTownsville,137,989.48,100.0
Happy_Cyanide,94,640.53,100.0
Happysumo,183,1450.1,100.0
HappyyGas,22,191.85,
HarGing,8,34.980000000000004,
HaramDingo,311,2760.07,
Harambesdeathwasunnecessary,91,539.11,
Harb0o,42,320.8,
Harbringer-of-sorrow,150,1146.1299999999999,100.0
Hard-assReads,4,29.98,
HardcoreNyanCat,2,19.99,
Hardway155,288,2715.32,100.0
HarisYusuf,121,1051.4,100.0
Harithththth,82,621.5,100.0
Hark2,129,1010.3399999999999,
Harkugan,293,3661.24,100.0
HarkyPsyqualia,60,0.0,
Harley-the-Hyena,80,554.51,100.0
Harpocalypse,13,57.94,
Harr0,67,527.7,
Harrasian,138,1188.3,100.0
Harrasment_Bear,2,12.98,
Harriodude,6,34.97,
HarrisonDealSteam,25,119.36999999999999,87.5
HarrisonSteam34,52,55.95,100.0
Harry03054,6,49.97,
HarryCurry,37,285.82,
HarryFountain,20,147.92,
HarryParana,52,408.14,100.0
HarryPopper,33,250.79999999999998,
HarryStylianou,27,202.84,
Harry_Mess,207,1734.54,100.0
Harrybot007,1,0.0,
Harrymeow,11,559.78,
Harv3yy,30,284.88,100.0
Has2Ragretz,84,746.52,100.0
Hasalafar,178,1090.04,
Hasam1,98,554.64,100.0
Hasas1n,2502,14330.18,
HateMee,2,0.0,
Hatergonewiild,18,139.92,100.0
Hati_Hati_Hati_Hati_Hati_Hati,282,1242.28,100.0
Hatixon,192,1467.98,83.33333333333334
Hattyyy,246,1937.8899999999999,100.0
Hav0ckSpAwns,500,3366.12,100.0
HawkedSix,7,54.97,
HawkingTrend,333,2584.14,
Hawkkight,445,3297.29,
HawkxsXD,53,340.77,100.0
Hawwwk,156,1290.92,66.66666666666666
Haxlrose,26,142.91,
HaxterWTF,46,556.79,100.0
Hayd0ss,31,154.89,
Haydenlf,133,650.67,
HaydnMD,175,1457.07,
HaydosCorpse,69,534.64,
Haydosbra,87,233.87,100.0
Haydosnub,128,947.26,100.0
Haydzz,81,331.74,100.0
Hayjack,54,311.73,50.0
Hayz93,30,269.83,100.0
Haz1n,12,24.98,
HazWazHere,3,0.0,
HazardousRusty,131,348.83,60.0
HazeedIsGinger,27,14.99,
Hazgrid,114,917.37,100.0
Hazm8,149,974.31,
Hazza747,7,12.98,
Hazzamiester,89,684.64,100.0
Hazzarrrh,465,3627.41,
Hazzas-steam,34,252.82999999999998,
Hdavidson,56,389.78,100.0
He1iuM,60,259.84,
HeadHUNTERv,39,334.75,
HeadShootPlay,14,39.97,100.0
Headap,358,3050.11,
Headfreakingshot,95,652.47,50.0
Headlessone,163,1488.5,66.66666666666666
Headsunworthy,142,1602.29,
Healfire,63,108.92,100.0
HeardTangent,77,850.62,100.0
HeartDawn,36,293.85,100.0
Heartinrock,29,139.94,
Heat_Wave,98,846.57,
Heavensmutant,315,2711.37,100.0
HeavilyMedicated,111,814.4499999999999,
Heavy_Artillary,26,177.81,
HeavyfromHell,25,120.89,100.0
Heckler_Tepes,1656,11665.63,
HecticPCGamer,7,9.99,100.0
Hecticfart,69,549.6899999999999,
Hecticpillow,8,0.0,
Hedone,86,550.5699999999999,
Heeiiru,33,82.93,
HeerFuhrurVonAuchwitz,103,624.63,100.0
HeimIn,272,1866.45,
Heisenberg1911,72,573.55,100.0
Hek-Tik,25,206.85,
Helakarian-Randomossity,101,680.51,100.0
Helghast_Auzzie,18,72.95,
HeliDash,81,413.73,100.0
HellLordV,185,834.45,
HellaJaush,37,99.94,
HelloProcrastinators,113,813.4,33.33333333333333
Hello_Everybody,76,1195.42,
Hellonicky,43,201.82,
HellsDemon47,75,527.7,
Hellslater,32,233.85999999999999,
HelpMeHarry,121,1018.31,
Helpsme,67,228.82999999999998,100.0
HemanLam,55,161.91,100.0
Hempbrownie,99,729.51,
HendogzYaHomeboy,91,343.74,
Hendray,18,69.96,
HenezRS,48,332.77,100.0
Hengoo,33,177.84,
HenkthaTank,24,167.92000000000002,
HenriPereira,32,184.86,
Henrici,47,374.71999999999997,
HenryCT,35,43.95,
HenryHentai,36,306.81,
HeraldTimes,104,847.5,100.0
HerbFreak,88,738.54,100.0
HerbalOne984,147,830.46,88.88888888888889
HerbalRemedies,127,987.2,
Heriterlumumba,31,121.87,
HeroKasperZ,44,278.81,100.0
HeroicHuckleberry,3,19.99,
HerpFullOfDerp,49,184.88,100.0
HerperDeDerper,94,433.63,100.0
Herpy_Derp,241,2184.6,
Herzeleid_,735,4996.53,
HeshCookies,222,2313.7999999999997,100.0
HetVarken,78,523.61,
Hetze117,168,1158.25,100.0
HewloThere,351,2638.33,100.0
Hex4G,14,164.92,
HexTP,3,24.98,
Hexeus,48,421.66999999999996,100.0
Hexrein,2,9.99,
HexualSealing,253,2179.82,
Hexus_One,98,601.58,
HeyCry,170,806.25,100.0
HeyItsWill,141,1078.51,57.14285714285714
Hfzdnx,58,578.75,
Hgowa,151,1415.19,
Hi-si,52,107.92999999999999,100.0
HiDDED,158,1355.25,
HiJason,87,582.59,0.0
HiMyNamesZed,54,477.67,100.0
Hiam,5,34.97,
HiddenGambit,221,1335.28,
Hidden_Hood,87,470.75,100.0
Hiddenkiller7,73,777.68,
Hidrosis,7,47.97,
HighContrastPhotoOfSpagetti,57,332.79,
HighlandReaper,39,311.77,
Highpancake,75,723.62,100.0
HigorPimentel,26,69.95,
Hiimjake,105,607.6,
HijackerBLUScouter,8,39.98,
HikiriOni,150,1248.11,
Hikofuyu,52,241.81,0.0
HikuStorm,88,343.78,100.0
HillsPills,52,199.87,
Himanimcool,94,366.71000000000004,
HinataLAD,139,907.8199999999999,100.0
HipP0p2,13,14.99,100.0
HippoPanda,66,244.75,100.0
HippyDuck,97,264.72,
HipsterGoku,132,965.4499999999999,100.0
HiraethCSGO,19,87.94,100.0
Hirukaz,81,405.62,100.0
Hirutha,171,957.6,100.0
HisMajestyLogan,107,1057.46,
Hispania,327,2438.55,0.0
Hitantantsolution,358,2373.16,0.0
Hitlerfan97,34,197.87,
HitlerxAnne,86,623.43,
HitsugayaL,129,933.3299999999999,100.0
HittingGuide45,560,4184.41,
HizStory,47,503.79,100.0
Hizamo,154,943.3,100.0
Hjddd,27,74.95,
HoChingMongoloid,93,572.63,
HoQG,72,450.66,50.0
HobbitFTW,13,0.0,
HobbitSlayah,32,294.84999999999997,
Hobgoblin101,119,868.36,100.0
HoboBazooka,81,575.64,
Hobojangles,20,158.85,
Hodorthe8th,23,274.83,
Hogia,42,424.71,100.0
HolDeNlbs,48,637.71,
HolaDavesta,98,422.79,100.0
Hollow610,165,900.4599999999999,
HollowerX,107,284.68,
Hollowfun,275,1696.6399999999999,100.0
Holly1999,68,589.63,
HolstyAu,264,2451.47,
HolyGrayL,42,357.82,
HolyGuan,32,77.89,
HolyJw,59,167.91,66.66666666666666
HolySlay,11,0.0,100.0
HomelessGoomba9,22,49.96,
HomelessMoe,262,1934.55,
HondasAreGay,46,226.84,100.0
HonestlyIdontcares,98,271.59,100.0
HoneyBeeGames,98,747.49,100.0
HoneyDuke,71,645.66,100.0
Honeyduke18,14,55.96,
Honorz,139,1501.21,
Hoopzenatorz,36,397.82,
Hoovyspenser,112,824.36,80.0
Horsefeces,343,2920.83,
Hosea1811,46,110.93,100.0
Hosky_,134,943.4499999999999,100.0
HostileTemper,32,160.93,100.0
Hot2DGrill,60,233.29,100.0
HotDogKid47,132,707.5,100.0
Hotbiscuits,144,1036.23,100.0
Hothand621,8,0.0,
HourlyCookie,311,2382.3,100.0
How2Goob,158,1368.0,
How51,54,136.87,0.0
HowWeirdAreSomePeople,30,251.81,
Howaboutsomegoodoldsuicide,367,5730.64,75.0
Howlapus,130,887.4399999999999,100.0
HoxtonBreakOutNet,66,372.69,100.0
HoxtonCunt,53,248.81,
HoxtonPleaseDontSueMe,104,470.12,100.0
Hp4SmXCGYuc,4,0.0,100.0
Hsjsnegaksve,17,64.95,
Hslayer121_is_a_baddie,104,924.51,
HuEPositivo,131,608.62,100.0
HubDubs,147,1292.11,85.71428571428571
HuddoCo,31,251.75,
Hudra12,51,508.73,100.0
Hudsonthebigbootymaster,106,817.5,100.0
Hueheueeheuee,53,124.95,
HueziiE,28,129.94,100.0
Hugenanagugu2,82,645.61,87.5
Hugh-Mungus,110,379.71,85.71428571428571
HughMyFriend,15,14.99,100.0
HughesyOnPC,28,29.97,
HumZee1B,13,84.94999999999999,
HumanBoy,118,292.76,85.71428571428571
HumanTorch101,19,44.96,
Humanshieldif,68,427.74,
Humg12,72,450.7,100.0
Hummingsenpai,22,92.92,100.0
HumpALump,41,0.0,
Humpherto,81,625.58,
HundaoPlay,61,94.92,100.0
HungasH1ppo,20,24.98,100.0
HunkHogan69,97,559.62,100.0
Huntah,223,1865.86,
HunteR_au,121,1069.36,100.0
HunterJager,117,807.42,100.0
HunterKiller182,49,283.81,100.0
Hunter_King,15,89.39,
Huntercam,11,41.96,
Hunterisme,59,637.74,
Huntsman86,73,585.6899999999999,100.0
Huntux915,129,1028.5,66.66666666666666
Hurly1223,87,877.53,
HuskyWaffle,168,1100.04,100.0
HuskyYT,116,985.41,100.0
Huwith,89,1016.55,
Huyest,177,1147.03,
Huzzahsaidso,24,82.95,
Hw__aN,318,1984.09,100.0
HxCSnorlax,246,1983.33,
HyBot,25,399.81,
Hyaabakatsuragi-gom-gom,21,74.95,
HyannnHeeee,43,299.82,100.0
Hybrid2000,328,2444.81,100.0
HybridDreams,75,544.13,100.0
HybridMindless,39,242.87,
HybridSeizure,37,123.89,100.0
HybridWolfKyle,119,749.51,100.0
Hybridation,108,726.49,75.0
HydraIO,54,257.65,
Hydravoid,225,1519.9,
Hydreigon_44,5,24.98,100.0
Hydroflame564,52,64.95,66.66666666666666
Hyeeeon,42,160.85999999999999,100.0
Hyei525,25,67.92,100.0
Hyghrize,6,34.980000000000004,100.0
Hykrai,146,1097.78,100.0
Hylzion,22,144.89,
Hypahh,86,341.71999999999997,100.0
Hype_R,52,195.83,100.0
